2,"""Estimates of resident population: number, by age group, annual 1993, MFP </SPAN>""</DIV>","""To facilitate planning of health services at local level and provide denominators for epidemiological analyses.""","""Estimates of resident population: number, by age group, annual 1993, MFP""","""001""","""P00001""",NULL,"""Jan-12""","""Mid-year estimates of resident population for the respective calendar years, based on the 2001 Census by age and sex. The estimated resident population of an area includes all people who usually live there, whatever their nationality. Members of UK and non-UK armed forces stationed in the UK are included and UK forces stationed outside the UK are excluded. Students are taken to be resident at their term time address."""
508,"""Incidence of lung cancer: indirectly standardised ratio, all ages, annual trend, MFP </SPAN>""</DIV>","""To reduce the incidence of lung cancer.""","""Incidence of lung cancer: indirectly standardised ratio, all ages, annual trend, MFP""",NULL,"""P00507""","""N/A""","""Links checked September 16""","""As of September 2016, please refer to the data tables published as part of the Office for National Statistics (ONS) Cancer Registration Statistics annual bulletin and the Public Health England (PHE) Cancer Data Dashboard. &nbsp;<BR><BR>The Cancer Data Dashboard, published by PHE, provides data at England level as well as for Clinical Commissioning Groups. Further lower level breakdowns, including Local Authority level data, are also available for users who have signed-up and have log-in details via an N3 connection. For further information, or to access lower level breakdowns, please contact PHE. &nbsp;<BR><BR>These resources can be accessed via the links in the ‘Downloads’ section below."""
509,"""Mortality from lung cancer: crude death rate, by age group, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: crude death rate, by age group, 3-year average, MFP""",NULL,"""P00508""","""Dec-2016""","""Jan-2016""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
510,"""Mortality from lung cancer: directly standardised rate, all ages, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: directly standardised rate, all ages, 3-year average, MFP""",NULL,"""P00509""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
511,"""Mortality from lung cancer: directly standardised rate, &lt;75 years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: directly standardised rate, &lt;75 years, 3-year average, MFP""",NULL,"""P00510""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
512,"""Mortality from lung cancer: directly standardised rate, all ages, annual trend, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: directly standardised rate, all ages, annual trend, MFP""",NULL,"""P00511""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
513,"""Mortality from lung cancer: directly standardised rate, &lt;75 years, annual trend, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: directly standardised rate, &lt;75 years, annual trend, MFP""",NULL,"""P00512""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
514,"""Mortality from lung cancer: number, by age group, annual, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: number, by age group, annual, MFP""",NULL,"""P00513""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
515,"""Mortality from lung cancer: indirectly standardised ratio (SMR), all ages, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: indirectly standardised ratio (SMR), all ages, 3-year average, MFP""",NULL,"""P00514""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
516,"""Mortality from lung cancer: indirectly standardised ratio (SMR), &lt;75 years, 3-year average, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: indirectly standardised ratio (SMR), &lt;75 years, 3-year average, MFP""",NULL,"""P00515""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
517,"""Mortality from lung cancer: indirectly standardised ratio (SMR), all ages, annual trend, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: indirectly standardised ratio (SMR), all ages, annual trend, MFP""",NULL,"""P00516""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
518,"""Mortality from lung cancer: indirectly standardised ratio (SMR), &lt;75 years, annual trend, MFP </SPAN>""</DIV>","""To reduce deaths from lung cancer.""","""Mortality from lung cancer: indirectly standardised ratio (SMR), &lt;75 years, annual trend, MFP""",NULL,"""P00517""","""Dec-2016""","""Dec-2015""","""Mortality from lung cancer (ICD-10 C33-C34 equivalent to ICD-9 162)."""
519,"""Years of life lost due to mortality from pneumonia: crude rate, 1-74 years, 3-year average, MFP </SPAN>""</DIV>","""Years of life lost (YLL) is a measure of premature mortality. Its primary purpose is to compare the relative importance of different causes of premature death within a particular population and it can therefore be used by health planners to define priorities for the prevention of such deaths. It can also be used to compare the premature mortality experience of different populations for a particular cause of death. The concept of years of life lost is to estimate the length of time a person would have lived had they not died prematurely. By inherently including the age at which the death occurs, rather than just the fact of its occurrence, the calculation is an attempt to better quantify the burden, or impact, on society from the specified cause of mortality.""","""Years of life lost due to mortality from pneumonia: crude rate, 1-74 years, 3-year average, MFP""",NULL,"""P00518""","""Dec-2016""","""Dec-2015""","""Years of life lost due to mortality from pneumonia (ICD-10 J12-J18)."""
520,"""Years of life lost due to mortality from pneumonia: directly standardised rate, 1-74 years, 3-year average, MFP </SPAN>""</DIV>","""Years of life lost (YLL) is a measure of premature mortality. Its primary purpose is to compare the relative importance of different causes of premature death within a particular population and it can therefore be used by health planners to define priorities for the prevention of such deaths. It can also be used to compare the premature mortality experience of different populations for a particular cause of death. The concept of years of life lost is to estimate the length of time a person would have lived had they not died prematurely. By inherently including the age at which the death occurs, rather than just the fact of its occurrence, the calculation is an attempt to better quantify the burden, or impact, on society from the specified cause of mortality.""","""Years of life lost due to mortality from pneumonia: directly standardised rate, 1-74 years, 3-year average, MFP""",NULL,"""P00519""","""Dec-2016""","""Dec-2015""","""Years of life lost due to mortality from pneumonia (ICD-10 J12-J18)."""
521,"""Years of life lost due to mortality from all circulatory diseases: crude rate, 1-74 years, 3-year average, MFP </SPAN>""</DIV>","""Years of life lost (YLL) is a measure of premature mortality. Its primary purpose is to compare the relative importance of different causes of premature death within a particular population and it can therefore be used by health planners to define priorities for the prevention of such deaths. It can also be used to compare the premature mortality experience of different populations for a particular cause of death. The concept of years of life lost is to estimate the length of time a person would have lived had they not died prematurely. By inherently including the age at which the death occurs, rather than just the fact of its occurrence, the calculation is an attempt to better quantify the burden, or impact, on society from the specified cause of mortality.""","""Years of life lost due to mortality from all circulatory diseases: crude rate, 1-74 years, 3-year average, MFP""",NULL,"""P00520""","""Dec-2016""","""Dec-2015""","""Years of life lost due to mortality from all circulatory diseases (ICD-10 I00-I99)."""
522,"""Years of life lost due to mortality from all circulatory diseases: directly standardised rate, 1-74 years, 3-year average, MFP </SPAN>""</DIV>","""Years of life lost (YLL) is a measure of premature mortality. Its primary purpose is to compare the relative importance of different causes of premature death within a particular population and it can therefore be used by health planners to define priorities for the prevention of such deaths. It can also be used to compare the premature mortality experience of different populations for a particular cause of death. The concept of years of life lost is to estimate the length of time a person would have lived had they not died prematurely. By inherently including the age at which the death occurs, rather than just the fact of its occurrence, the calculation is an attempt to better quantify the burden, or impact, on society from the specified cause of mortality.""","""Years of life lost due to mortality from all circulatory diseases: directly standardised rate, 1-74 years, 3-year average, MFP""",NULL,"""P00521""","""Dec-2016""","""Dec-2015""","""Years of life lost due to mortality from all circulatory diseases (ICD-10 I00-I99)."""
