"PHEC_result_ID","PHEC_keywords_ID","keywords"
"525","1","Chemotherapy"
"525","2","Radiotherapy"
"525","3","Surgical resection"
"525","4","Oesophageal cancer"
"525","5","endoscopic"
"525","6","curative surgery"
"525","7","NCASP"
"525","8","radiological palliative therapies"
"526","1","Fractures"
"526","2","Accidents"
"526","3","Osteoporosis"
"526","4","Older people"
"526","5","Falls"
"526","6","injury"
"527","1","GP staff"
"527","2","GP  salary"
"528","1","GP staff"
"528","2","GP  salary"
"529","1","Alcohol misuse"
"529","2","Speech and language therapy"
"529","3","Drug use"
"529","4","Autistic spectrum conditions"
"529","5","ASD"
"529","6","Post traumatic stress disorder"
"529","7","Suicide"
"529","8","Self harm"
"529","9","Prevalence"
"529","10","Alcohol abuse"
"529","11","Mental health"
"529","12","Problem gambling"
"529","13","Psychosis"
"529","14","Attention Deficit Hyperactivity Disorder"
"529","15","Morbidity"
"529","16","Drug abuse"
"529","17","Psychiatric"
"529","18","Anti-social"
"529","19","borderline personality disorder"
"529","20","Austism"
"529","21","Eating disorder"
"530","1","Contraceptives"
"530","2","Family planning"
"530","3","contraceptive services"
"530","4","contraceptive pill"
"530","5","sexual health"
"530","6","Contraception"
"530","7","sterilisations"
"530","8","LARCs"
"530","9","intra-uterine devices"
"530","10","IUD"
"530","11","intra-uterine system"
"530","12","IUS"
"530","13","Injectibles"
"530","14","implants"
"530","15","Emergency hormonal contraception"
"530","16","EHC"
"530","17","vasectomy"
"530","18","SRHAD"
"530","19","condom"
"530","20","Sexual and Reproductive Health Activity Dataset"
"530","21","Long-acting reversable contraceptives"
"530","22","Birth control advice"
"530","23","Birth control information"
"530","24","Contraception information"
"530","25","Contraception awareness"
"530","26","KT1"
"531","1","Pathology"
"531","2","Cervical cancer"
"531","3","Cervical screening"
"531","4","Smear tests"
"531","5","KC53"
"531","6","KC61"
"531","7","KC65"
"531","8","Cancer"
"531","9","cervical screening programme"
"531","10","coverage"
"531","11","colposcopy"
"531","12","abnormalities"
"531","13","call"
"531","14","recall"
"531","15","cervix"
"531","16","liquid based cytology"
"531","17","outcomes"
"531","18","samples"
"531","19","25-64"
"531","20","dyskaryosis"
"531","21","CIN"
"532","1","GP staff"
"532","2","GP  salary"
"533","1","Dentistry"
"533","2","Oral health"
"534","1","Deprivation of Liberty Safeguards"
"534","2","Mental illness"
"534","3","DoLS"
"535","1","Mental illness"
"535","2","Detentions"
"535","3","Mental health services"
"535","4","MHMDS"
"535","5","Hospital admissions"
"535","6","Mental Health Act"
"536","1","Access to services"
"536","2","Residential care"
"536","3","Carers"
"536","4","Referrals"
"536","5","Assessments"
"536","6","Packages of Care"
"536","7","Community services"
"537","1","PSSEX1"
"537","2","PSS"
"537","3","Social services"
"537","4","Personal social services"
"537","5","expenditure"
"537","6","Direct payment"
"538","1","Asthma"
"538","2","Obesity"
"538","3","Body mass index"
"538","4","Contraceptives"
"538","5","child health"
"538","6","adult health"
"538","7","BMI"
"538","8","Overweight"
"538","9","Kidney disease"
"538","10","Renal function"
"538","11","Respiratory health"
"538","12","sexual health"
"538","13","Dental health"
"538","14","General health"
"538","15","lung function"
"538","16","wellbeing"
"538","17","Respiratory diseases"
"539","1","Drug use"
"539","2","Prevalence"
"539","3","Hospital admissions"
"539","4","Drug abuse"
"539","5","Drug addiction"
"540","1","Hospital Episode Statistics"
"540","2","Did not attend"
"540","3","Outpatient attendance"
"540","4","Appointment cancellation"
"540","5","Appointments"
"540","6","consultant specialty"
"540","7","main specialty"
"541","1","Obesity"
"541","2","National Child Measurement Programme"
"541","3","Body mass index"
"541","4","Weight"
"541","5","child health"
"541","6","BMI"
"541","7","Overweight"
"541","8","NCMP"
"541","9","Underweight"
"541","10","Healthy weight"
"541","11","Obese"
"542","1","Community pharmacies"
"542","2","Hospital Pharmacy Audit Index"
"542","3","Hospital Pharmacy Audit Index. Drugs"
"542","4","community pharmacy contractors"
"542","5","community pharmacy dispensing activity"
"542","6","community pharmacy openings and closures"
"542","7","Essential Small Pharmacies Local Pharmaceutical services schemes"
"542","8","ESPLPS"
"542","9","Local Pharmaceutical Schemes"
"542","10","LPS"
"542","11","local enhanced services"
"542","12","medicine use review"
"542","13","MUR"
"542","14","community pharmacy applications"
"542","15","Exempt category pharmacies"
"542","16","Appliance contractors"
"542","17","AUR"
"542","18","Appliance Use Review"
"542","19","SAC"
"542","20","Stoma Appliance Customisation"
"543","1","Depression"
"543","2","Anxiety"
"543","3","IAPT"
"543","4","PHQ 9"
"543","5","Patient Health Questionnaire"
"543","6","Generalised Anxiety Disorder"
"543","7","GAD 7"
"544","1","Workforce earnings"
"544","2","NHS staff"
"545","1","prescribing"
"545","2","PCT"
"545","3","Items"
"545","4","Actual Cost"
"545","5","Net Ingredient Cost"
"546","1","QOF"
"546","2","GPs"
"546","3","Indicator"
"546","4","QMAS"
"546","5","Quality management"
"547","1","Caesarean section"
"547","2","Births"
"547","3","Hospital Episode Statistics"
"547","4","Antenatal care"
"547","5","Episiotomy"
"547","6","Forceps"
"547","7","Gestation length"
"547","8","Maternity services"
"547","9","Postnatal care"
"548","1","Nutrition"
"548","2","Obesity"
"548","3","Smoking"
"548","4","Healthy eating"
"548","5","Body mass index"
"548","6","Alcohol"
"548","7","Drinking"
"548","8","Diabetes"
"548","9","child health"
"548","10","adult health"
"548","11","BMI"
"548","12","Overweight"
"548","13","5 a day"
"548","14","Blood pressure"
"548","15","Diet"
"548","16","Healthy behaviour"
"548","17","Fruit and vegetables"
"548","18","Exercise"
"548","19","Physical activity"
"548","20","Sports"
"548","21","cardiovascular fitness"
"548","22","Longstanding illness"
"548","23","CVD"
"548","24","Cardiovascular eisease"
"548","25","5-a-day"
"549","1","Hospital Episode Statistics"
"549","2","Did not attend"
"549","3","Outpatient attendance"
"549","4","Appointment cancellation"
"549","5","Outpatients"
"549","6","Hospital episodes"
"549","7","appointment"
"549","8","HES"
"549","9","consultant specialty"
"549","10","main specialty"
"550","1","Hospital Episode Statistics"
"550","2","Did not attend"
"550","3","Outpatient attendance"
"550","4","Appointments"
"550","5","consultant specialty"
"550","6","main specialty"
"551","1","Hospital Episode Statistics"
"551","2","Did not attend"
"551","3","Outpatient attendance"
"551","4","Appointments"
"551","5","consultant specialty"
"551","6","main specialty"
"552","1","PROMs"
"552","2","Elective surgery"
"552","3","Hip replacement"
"552","4","Knee replacement"
"552","5","groin hernia surgery"
"552","6","Varicose vein surgery"
"553","1","PROMs"
"553","2","Elective surgery"
"553","3","Hip replacement"
"553","4","Knee replacement"
"553","5","groin hernia surgery"
"553","6","Varicose vein surgery"
"554","1","PROMs"
"554","2","Elective surgery"
"554","3","Hip replacement"
"554","4","Knee replacement"
"554","5","groin hernia surgery"
"554","6","Varicose vein surgery"
"555","1","PROMs"
"555","2","Elective surgery"
"555","3","Hip replacement"
"555","4","Knee replacement"
"555","5","groin hernia surgery"
"555","6","Varicose vein surgery"
"556","1","PROMs"
"556","2","Elective surgery"
"556","3","Hip replacement"
"556","4","Knee replacement"
"556","5","groin hernia surgery"
"556","6","Varicose vein surgery"
"557","1","PROMs"
"557","2","Elective surgery"
"557","3","Hip replacement"
"557","4","Knee replacement"
"557","5","groin hernia surgery"
"557","6","Varicose vein surgery"
"558","1","PROMs"
"558","2","Elective surgery"
"558","3","Hip replacement"
"558","4","Knee replacement"
"558","5","groin hernia surgery"
"558","6","Varicose vein surgery"
"559","1","PROMs"
"559","2","Elective surgery"
"559","3","Hip replacement"
"559","4","Knee replacement"
"559","5","groin hernia surgery"
"559","6","Varicose vein surgery"
"560","1","PROMs"
"560","2","Elective surgery"
"560","3","Hip replacement"
"560","4","Knee replacement"
"560","5","groin hernia surgery"
"560","6","Varicose vein surgery"
"561","1","Admitted patients"
"561","2","Hospital Episode Statistics"
"561","3","Admitted Patient Care"
"561","4","Day cases"
"561","5","Inpatients"
"561","6","Length of stay"
"561","7","Operations"
"561","8","Hospital episodes"
"561","9","HES"
"562","1","PROMs"
"562","2","Elective surgery"
"562","3","Hip replacement"
"562","4","Knee replacement"
"562","5","groin hernia surgery"
"562","6","Varicose vein surgery"
"563","1","PROMs"
"563","2","Elective surgery"
"563","3","Hip replacement"
"563","4","Knee replacement"
"563","5","groin hernia surgery"
"563","6","Varicose vein surgery"
"564","1","PROMs"
"564","2","Elective surgery"
"564","3","Hip replacement"
"564","4","Knee replacement"
"564","5","groin hernia surgery"
"564","6","Varicose vein surgery"
"565","1","Nutrition"
"565","2","Obesity"
"565","3","Smoking"
"565","4","Alcohol"
"565","5","Drinking"
"565","6","child health"
"565","7","adult health"
"565","8","5 a day"
"565","9","binge drinking"
"565","10","Fruit and vegetables"
"565","11","smoking prevalence"
"565","12","3 a day"
"565","13","estimates"
"565","14","wards"
"565","15","PCO"
"565","16","synthetic"
"566","1","Admitted patients"
"566","2","Hospital Episode Statistics"
"566","3","Admitted Patient Care"
"566","4","Day cases"
"566","5","Inpatients"
"566","6","Length of stay"
"566","7","Operations"
"566","8","Hospital episodes"
"567","1","PROMs"
"567","2","Elective surgery"
"567","3","Hip replacement"
"567","4","Knee replacement"
"567","5","groin hernia surgery"
"567","6","Varicose vein surgery"
"568","1","PROMs"
"568","2","Elective surgery"
"568","3","Hip replacement"
"568","4","Knee replacement"
"568","5","groin hernia surgery"
"568","6","Varicose vein surgery"
"569","1","PROMs"
"569","2","Elective surgery"
"569","3","Hip replacement"
"569","4","Knee replacement"
"569","5","groin hernia surgery"
"569","6","Varicose vein surgery"
"570","1","PROMs"
"570","2","Elective surgery"
"570","3","Hip replacement"
"570","4","Knee replacement"
"570","5","groin hernia surgery"
"570","6","Varicose vein surgery"
"571","1","PROMs"
"571","2","Elective surgery"
"571","3","Hip replacement"
"571","4","Knee replacement"
"571","5","groin hernia surgery"
"571","6","Varicose vein surgery"
"572","1","Admitted patients"
"572","2","Hospital Episode Statistics"
"572","3","Admitted Patient Care"
"572","4","Day cases"
"572","5","Inpatients"
"572","6","Length of stay"
"572","7","Operations"
"572","8","Hospital episodes"
"573","1","Admitted patients"
"573","2","Hospital Episode Statistics"
"573","3","Admitted Patient Care"
"573","4","Day cases"
"573","5","Inpatients"
"573","6","Length of stay"
"573","7","Operations"
"573","8","Hospital episodes"
"574","1","Admitted patients"
"574","2","Hospital Episode Statistics"
"574","3","Admitted Patient Care"
"574","4","Day cases"
"574","5","Inpatients"
"574","6","Length of stay"
"574","7","Operations"
"574","8","Hospital episodes"
"575","1","Admitted patients"
"575","2","Hospital Episode Statistics"
"575","3","Admitted Patient Care"
"575","4","Day cases"
"575","5","Inpatients"
"575","6","Length of stay"
"575","7","Operations"
"575","8","Hospital episodes"
"576","1","Admitted patients"
"576","2","Hospital Episode Statistics"
"576","3","Admitted Patient Care"
"576","4","Day cases"
"576","5","Inpatients"
"576","6","Length of stay"
"576","7","Operations"
"576","8","Hospital episodes"
"577","1","Admitted patients"
"577","2","Hospital Episode Statistics"
"577","3","Admitted Patient Care"
"577","4","Day cases"
"577","5","Inpatients"
"577","6","Length of stay"
"577","7","Operations"
"577","8","Hospital episodes"
"578","1","QOF"
"578","2","GPs"
"578","3","QMAS"
"578","4","Quality management"
"579","1","QOF"
"579","2","GPs"
"579","3","QMAS"
"579","4","Quality management"
"580","1","QOF"
"580","2","GPs"
"580","3","QMAS"
"580","4","Quality management"
"581","1","QOF"
"581","2","GPs"
"581","3","QMAS"
"581","4","Quality management"
"581","5","Quality Outcomes Framework"
"582","1","QOF"
"582","2","GPs"
"582","3","QMAS"
"582","4","Quality management"
"583","1","CHD"
"583","2","Endocarditis"
"583","3","Haemopericardium"
"583","4","Pericarditis"
"583","5","Myocarditis"
"583","6","Cardiomyopathy"
"583","7","Cardiac arrest"
"583","8","Heart failure"
"583","9","Cardiac surgery"
"583","10","Coronary heart disease"
"584","1","GPs"
"584","2","Population"
"585","1","Obesity"
"585","2","Smoking"
"585","3","Body mass index"
"585","4","Weight"
"585","5","BMI"
"585","6","Blood pressure"
"585","7","Cholesterol"
"585","8","Deprivation"
"585","9","Ethnicity"
"586","1","KT23"
"586","2","Recreation therapy"
"587","1","KT27"
"587","2","Physiotherapy"
"588","1","Emergency admissions"
"588","2","Emergency readmissions"
"588","3","Hospital readmissions"
"588","4","Hospital episodes"
"588","5","Indicators"
"589","1","KT29"
"589","2","Speech therapy"
"589","3","Language therapy"
"590","1","Emergency admissions"
"590","2","Emergency readmissions"
"590","3","Hospital readmissions"
"590","4","Hospital episodes"
"590","5","Indicators"
"591","1","Emergency admissions"
"591","2","Emergency readmissions"
"591","3","Hospital readmissions"
"591","4","Hospital episodes"
"591","5","Indicators"
"592","1","Emergency admissions"
"592","2","Emergency readmissions"
"592","3","Hospital readmissions"
"592","4","Hospital episodes"
"592","5","Indicators"
"593","1","Accident and emergency services"
"593","2","A&E"
"593","3","Emergency admissions"
"593","4","Emergency readmissions"
"593","5","Hospital readmissions"
"593","6","Hospital episodes"
"593","7","Indicators"
"594","1","Emergency admissions"
"594","2","Emergency readmissions"
"594","3","Hospital readmissions"
"594","4","Hospital episodes"
"594","5","Indicators"
"595","1","Obesity"
"595","2","Bariatric surgery"
"595","3","Assaults"
"595","4","Hospital Episode Statistics"
"595","5","Day cases"
"595","6","Inpatients"
"595","7","Did not attend"
"595","8","Appointment cancellation"
"595","9","Outpatients"
"595","10","Appointments"
"595","11","finished consultant episodes"
"595","12","finished admission episodes"
"595","13","ordinary episodes"
"595","14","attended"
"595","15","Tackling Knives Action Programme (TKAP)"
"595","16","Weight Loss"
"596","1","Accident and emergency services"
